label,text,msg_len,num_words,caps_ratio,num_digits,has_url,has_phone,clean_text
0,Tell them u have a headache and just want to use 1 hour of sick time.,69,16,0.014492753623188406,1,0,0,tell headache want use hour sick time
0,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",110,23,0.03636363636363636,0,0,0,dun thk quit yet hmmm go jazz yogasana oso go meet em lesson den
0,"\Pete can you please ring meive hardly gotany credit\""""",55,9,0.01818181818181818,0,0,0,pete please ring meive hardly gotany credit
0,Ya srsly better than yi tho,27,6,0.037037037037037035,0,0,0,ya srsly better yi tho
0,"I'm in a meeting, call me later at",34,8,0.029411764705882353,0,0,0,meeting call later
1,"For ur chance to win a Ã¥Â£250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",129,19,0.09302325581395349,24,1,1,ur chance win wkly shopping spree txt shop url custcare phone wk
1,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,142,24,0.09859154929577464,19,0,1,specially selected receive pound award call phone line close cost ppm c apply ag promo
1,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,148,21,0.11486486486486487,40,0,1,private account statement phone show un redeemed point call phone identifier code expires
0,You still at grand prix?,24,5,0.041666666666666664,0,0,0,still grand prix
0,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",147,28,0.034013605442176874,0,0,0,met stranger choose friend long world stand friendship never end let friend forever gud nitz
0,I am great! How are you?,24,6,0.08333333333333333,0,0,0,great
0,Gud mrng dear have a nice day,29,7,0.034482758620689655,0,0,0,gud mrng dear nice day
1,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,86,13,0.12790697674418605,11,0,1,important customer service announcement call freephone phone
0,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,87,17,0.04597701149425287,0,0,0,exhausted train morning much wine pie sleep well
0,I'm going out to buy mum's present ar.,38,8,0.02631578947368421,0,0,0,going buy mum present ar
0,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,104,16,0.0673076923076923,0,0,0,mind blastin tsunami occur rajnikant stopped swimming indian ocean
0,If u sending her home first it's ok lor. I'm not ready yet.,59,13,0.03389830508474576,0,0,0,sending home first ok lor ready yet
0,Speaking of does he have any cash yet?,38,8,0.02631578947368421,0,0,0,speaking cash yet
0,Be happy there. I will come after noon,38,8,0.05263157894736842,0,0,0,happy come noon
0,Meet after lunch la...,22,4,0.045454545454545456,0,0,0,meet lunch la
0,TaKe CaRE n gET WeLL sOOn,25,6,0.48,0,0,0,take care get well soon
1,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,135,17,0.5851851851851851,27,0,1,email morow soiree speciale zouk nichols paris free rose lady info phone phone
0,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,87,18,0.011494252873563218,0,0,0,meant say cant wait see getting bored bridgwater banter
0,Neva mind it's ok..,19,4,0.05263157894736842,0,0,0,neva mind ok
0,"It's fine, imma get a drink or somethin. Want me to come find you?",66,14,0.030303030303030304,0,0,0,fine imma get drink somethin want come find
1,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,140,30,0.1,11,0,0,day kick euro kept date latest news result daily removed send get txt stop
0,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,156,33,0.02564102564102564,1,0,0,valentine game send dis msg ur friend answer someone really love ques colour suit best rply
0,I have many dependents,22,4,0.045454545454545456,0,0,0,many dependent
0,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,107,25,0.7383177570093458,3,0,0,thanx today cer nice catch ave find time often oh well take care soon
0,I called and said all to him:)then he have to choose this future.,65,13,0.015384615384615385,0,0,0,called said choose future
0,"\Happy valentines day\"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...""",149,27,0.020134228187919462,1,0,0,happy valentine day know early hundred handsomes beauty wish thought finish aunty uncle st
0,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,137,28,0.029197080291970802,0,0,0,like shock leh co telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor
0,For my family happiness..,25,4,0.04,0,0,0,family happiness
0,I come n pick Ã_ up... Come out immediately aft ur lesson...,61,12,0.04918032786885246,0,0,0,come pick come immediately aft ur lesson
0,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,103,19,0.02912621359223301,0,0,0,let snow let snow kind weather brings ppl together friendship grow
0,Dear we got  &lt;#&gt;  dollars hi hi,37,7,0.02702702702702703,0,0,0,dear got lt gt dollar hi hi
0,Good words.... But words may leave u in dismay many times.,58,11,0.034482758620689655,0,0,0,good word word may leave dismay many time
0,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,87,16,0.8160919540229885,0,0,0,make sure alex know birthday fifteen minute far concerned
0,"sorry, no, have got few things to do. may be in pub later.",58,13,0.0,0,0,0,sorry got thing may pub later
0,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",123,22,0.008130081300813009,0,0,0,nah straight bring bud drink something actually little useful straight cash
0,"Haha good to hear, I'm officially paid and on the market for an 8th",67,14,0.029850746268656716,1,0,0,haha good hear officially paid market th
0,How many licks does it take to get to the center of a tootsie pop?,66,15,0.015151515151515152,0,0,0,many lick take get center tootsie pop
0,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,102,23,0.0196078431372549,1,0,0,yup thk teacher said make face look longer darren ask cut short
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,130,25,0.14615384615384616,10,0,0,new textbuddy chat horny guy ur area free receive search postcode gaytextbuddy com txt one name
1,Todays Vodafone numbers ending with 4882 are selected to a receive a Ã¥Â£350 award. If your number matches call 09064019014 to receive your Ã¥Â£350 award.,154,25,0.045454545454545456,21,0,1,today vodafone number ending selected receive award number match call phone receive award
0,Please dont say like that. Hi hi hi,35,8,0.05714285714285714,0,0,0,please dont say like hi hi hi
0,Thank u!,8,2,0.125,0,0,0,thank
0,Oh that was a forwarded message. I thought you send that to me,62,13,0.03225806451612903,0,0,0,oh forwarded message thought send
0,Got it. Seventeen pounds for seven hundred ml ÂÃÃ hope ok.,61,11,0.08196721311475409,0,0,0,got seventeen pound seven hundred ml hope ok
1,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",143,22,0.07692307692307693,7,1,0,dear voucher holder claim week offer pc go url t c apply stop text txt stop
0,Me n him so funny...,20,5,0.05,0,0,0,funny
0,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",100,19,0.03,0,0,0,sweetheart hope kind day one load reason smile biola
0,When Ã_ login dat time... Dad fetching Ã_ home now?,53,10,0.07547169811320754,0,0,0,login dat time dad fetching home
0,"What will we do in the shower, baby?",36,8,0.027777777777777776,0,0,0,shower baby
0,I had askd u a question some hours before. Its answer,53,11,0.03773584905660377,0,0,0,askd question hour answer
0,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",88,15,0.03409090909090909,0,0,0,well imma definitely need restock thanksgiving let know
0," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",133,27,0.015037593984962405,0,0,0,said kiss kiss sound effect gorgeous man kind person need smile brighten day
0,Probably gonna swing by in a wee bit,36,8,0.027777777777777776,0,0,0,probably gonna swing wee bit
0,Ya very nice. . .be ready on thursday,37,8,0.02702702702702703,0,0,0,ya nice ready thursday
0,Allo! We have braved the buses and taken on the trains and triumphed. I mean weÂÃÃ·re in bÂÃÃ·ham. Have a jolly good rest of week,133,25,0.07518796992481203,0,0,0,allo braved bus taken train triumphed mean ham jolly good rest week
0,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",92,16,0.021739130434782608,0,0,0,watching cartoon listening music amp eve go temple amp church
0,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,80,17,0.0375,0,0,0,mind ask happened dont say uncomfortable
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,136,20,0.125,29,0,1,private account statement show un redeemed point call phone identifier code expires
0,No prob. I will send to your email.,35,8,0.05714285714285714,0,0,0,prob send email
1,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",97,17,0.12371134020618557,24,0,0,cash prize claim call rstm sw s ppm
0,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),66,11,0.045454545454545456,0,0,0,thats cool sometimes slow gentle sonetimes rough hard
0,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,119,23,0.05042016806722689,0,0,0,gonna say sorry would normal starting panic time sorry seeing tuesday
0,"Wait, do you know if wesleys in town? I bet she does hella drugs!",65,14,0.03076923076923077,0,0,0,wait know wesley town bet hella drug
0,Fine i miss you very much.,26,6,0.038461538461538464,0,0,0,fine miss much
0,Tell them the drug dealer's getting impatient,45,7,0.022222222222222223,0,0,0,tell drug dealer getting impatient
0,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",157,37,0.03184713375796178,0,0,0,sun cant come earth send luv ray cloud cant come river send luv rain cant come meet send care msg gud evng
0,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",94,18,0.02127659574468085,0,0,0,doesnt make sense take unless free need know wikipedia com
1,88800 and 89034 are premium phone services call 08718711108,59,9,0.0,21,0,1,premium phone service call phone
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",140,29,0.02857142857142857,1,0,0,sea lay rock rock envelope envelope paper paper word
0,Then mum's repent how?,22,4,0.045454545454545456,0,0,0,mum repent
0,Sorry me going home first... Daddy come fetch Ã_ later...,58,10,0.05172413793103448,0,0,0,sorry going home first daddy come fetch later
0,Leave it de:-). Start Prepare for next:-)..,43,7,0.06976744186046512,0,0,0,leave de start prepare next
0,Yes baby! We can study all the positions of the kama sutra ;),61,13,0.03278688524590164,0,0,0,yes baby study position kama sutra
0,En chikku nange bakra msg kalstiya..then had tea/coffee?,56,8,0.017857142857142856,0,0,0,en chikku nange bakra msg kalstiya tea coffee
0,Carlos'll be here in a minute if you still need to buy,54,12,0.018518518518518517,0,0,0,carlos minute still need buy
0,This pay is  &lt;DECIMAL&gt;  lakhs:),37,5,0.21621621621621623,0,0,0,pay lt decimal gt lakh
0,Have a good evening! Ttyl,25,5,0.08,0,0,0,good evening ttyl
0,Did u receive my msg?,21,5,0.047619047619047616,0,0,0,receive msg
0,Ho ho - big belly laugh! See ya tomo,36,9,0.05555555555555555,0,0,0,ho ho big belly laugh see ya tomo
1,SMS. ac sun0819 posts HELLO:\You seem cool,42,7,0.21428571428571427,4,0,0,sm ac sun post hello seem cool
1,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just Ã¥Â£1.50 per wk 2 opt out send STOP 08452810071 16,156,32,0.1987179487179487,21,0,1,get ur st ringtone free reply msg tone gr top tone phone every week per wk opt send stop phone
0,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",153,30,0.0784313725490196,0,0,0,ditto worry saying anything anymore like said last night whatever want peace
0,"I've got  &lt;#&gt; , any way I could pick up?",46,10,0.043478260869565216,0,0,0,got lt gt way could pick
0,"I dont knw pa, i just drink milk..",34,8,0.029411764705882353,0,0,0,dont knw pa drink milk
0,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,80,15,0.0375,0,0,0,maybe say hi find got card great escape wetherspoons
0,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",69,14,0.043478260869565216,1,0,0,piggy awake bet still sleeping going lunch
0,Cause I'm not freaky lol,24,5,0.08333333333333333,0,0,0,cause freaky lol
0,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,108,22,0.046296296296296294,0,0,0,missed call cause yelling scrappy miss wait come home lonely today
0,What is this 'hex' place you talk of? Explain!,46,9,0.043478260869565216,0,0,0,hex place talk explain
0,ÃÃ log off 4 wat. It's sdryb8i,32,7,0.09375,2,0,0,log wat sdryb
0,Is xy going 4 e lunch?,22,6,0.045454545454545456,1,0,0,xy going lunch
1,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,158,35,0.0949367088607595,14,0,0,hi sue year old work lapdancer love sex text live bedroom text sue textoperator da ppmsg
0,I wanted to ask Ã_ to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,88,20,0.03409090909090909,1,0,0,wanted ask wait finish lect co lect finish hour anyway
0,Have you finished work yet? :),30,6,0.03333333333333333,0,0,0,finished work yet
0,"Every King Was Once A Crying Baby And Every Great Building Was Once A Map.. Not Imprtant Where U r TODAY, BUT Where U Wil Reach TOMORW. Gud ni8",143,29,0.26573426573426573,1,0,0,every king cry baby every great building map imprtant today wil reach tomorw gud ni
0,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",169,30,0.011834319526627219,0,0,0,dear cherthala case coming cochin pls call bfore start shall also reach accordingly tell day coming tmorow engaged an holiday
0,Thanks love. But am i doing torch or bold.,42,9,0.047619047619047616,0,0,0,thanks love torch bold
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,111,15,0.05405405405405406,23,0,1,forwarded phone please call phone immediately urgent message waiting
0,Was the farm open?,18,4,0.05555555555555555,0,0,0,farm open
0,"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",109,24,0.03669724770642202,15,0,0,sorry trouble buy dad big small sat sun thanx
0,"My sister in law, hope you are having a great month. Just saying hey. Abiola",76,15,0.039473684210526314,0,0,0,sister law hope great month saying hey abiola
0,Will purchase d stuff today and mail to you. Do you have a po box number?,73,16,0.0273972602739726,0,0,0,purchase stuff today mail po box number
0,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,92,21,0.021739130434782608,0,0,0,ah poop look like ill prob send laptop get fixed cuz gpu problem
0,Good. Good job. I like entrepreneurs,36,6,0.08333333333333333,0,0,0,good good job like entrepreneur
0,"Aight, you close by or still down around alex's place?",54,10,0.018518518518518517,0,0,0,aight close still around alex place
0,meet you in corporation st outside gap ÂÃ_ you can see how my mind is working!,80,16,0.025,0,0,0,meet corporation st outside gap see mind working
0,Mum ask Ã_ to buy food home...,31,7,0.06451612903225806,0,0,0,mum ask buy food home
0,K..u also dont msg or reply to his msg..,40,9,0.025,0,0,0,also dont msg reply msg
0,How much r Ã_ willing to pay?,30,7,0.06666666666666667,0,0,0,much willing pay
0,What is important is that you prevent dehydration by giving her enough fluids,77,13,0.012987012987012988,0,0,0,important prevent dehydration giving enough fluid
0,"Thats a bit weird, even ?- where is the do supposed to be happening? But good idea, sure they will be in pub!",109,23,0.01834862385321101,0,0,0,thats bit weird even supposed happening good idea sure pub
0,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,75,15,0.013333333333333334,0,0,0,true dear sat pray evening felt sm time
0,"I don't think I can get away for a trek that long with family in town, sorry",76,17,0.02631578947368421,0,0,0,think get away trek long family town sorry
0,So when do you wanna gym harri,30,7,0.03333333333333333,0,0,0,wanna gym harri
0,Quite late lar... Ard 12 anyway i wun b drivin...,49,10,0.04081632653061224,2,0,0,quite late lar ard anyway wun drivin
1,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",155,24,0.08387096774193549,1,1,0,review keep fantastic nokia gage game deck club nokia go url unsubscribe alert reply word
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,160,26,0.06875,16,0,1,mths half price orange line rental latest camera phone free phone mths call mobilesdirect free phone update stoptxt c
0,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,269,52,0.02973977695167286,2,0,0,height confidence aeronautics professor wer calld amp wer askd sit aeroplane aftr sat wer told dat plane w made student dey hurried plane bt didnt move said made student
0,It just seems like weird timing that the night that all you and g want is for me to come smoke is the same day as when a shitstorm is attributed to me always coming over and making everyone smoke,195,40,0.005128205128205128,0,0,0,seems like weird timing night want come smoke day shitstorm attributed always coming making everyone smoke
1,08714712388 between 10am-7pm Cost 10p,37,5,0.02702702702702703,16,0,1,phone pm cost
0,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",125,24,0.016,0,0,0,save stress person dorm account send account detail money sent
0,He also knows about lunch menu only da. . I know,48,11,0.041666666666666664,0,0,0,also know lunch menu da know
0,When i have stuff to sell i.ll tell you,39,9,0.02564102564102564,0,0,0,stuff sell tell
1,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON Ã¥Â£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxÃ¥Â£7. 50,167,23,0.17964071856287425,47,0,1,phone urgent nd attempt contact call phone csbcm wc xx callcost ppm mobilesvary max
0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,121,24,0.049586776859504134,4,0,0,book lesson msg call work sth going get spec membership px
1,You have WON a guaranteed Ã¥Â£1000 cash or a Ã¥Â£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,151,24,0.059602649006622516,22,0,1,guaranteed cash prize claim yr prize call customer service representative phone pm
0,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,162,28,0.1111111111111111,0,0,0,macha dont feel upset assume mindset believe one evening wonderful plan u let life begin call anytime
0,Oh is it? Send me the address,29,7,0.06896551724137931,0,0,0,oh send address
0,S'fine. Anytime. All the best with it.,38,7,0.07894736842105263,0,0,0,fine anytime best
0,That is wondar full flim.,25,5,0.04,0,0,0,wondar full flim
0,Ya even those cookies have jelly on them,40,8,0.025,0,0,0,ya even cooky jelly
0,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",226,42,0.004424778761061947,0,0,0,world running still maybe feeling admit mad correction let call life keep running world may also running let run
0,Got it! It looks scrumptious... daddy wants to eat you all night long!,70,13,0.02857142857142857,0,0,0,got look scrumptious daddy want eat night long
0,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,140,35,0.02142857142857143,1,0,0,co lar ba dao ok pm lor never ask go ah said would ask fri said ask today
0,"Alright omw, gotta change my order to a half8th",47,9,0.02127659574468085,1,0,0,alright omw gotta change order half th
0,Exactly. Anyways how far. Is jide her to study or just visiting,63,12,0.047619047619047616,0,0,0,exactly anyways far jide study visiting
0,Dunno y u ask me.,17,5,0.058823529411764705,0,0,0,dunno ask
1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,101,13,0.10891089108910891,4,0,0,email alertfrom jeri stewartsize kbsubject low cost prescripiton drvgsto listen email call
0,No he didn't. Spring is coming early yay!,41,8,0.04878048780487805,0,0,0,spring coming early yay
0,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,80,19,0.0375,0,0,0,lol feel bad use money take steak dinner
0,Even u dont get in trouble while convincing..just tel him once or twice and just tel neglect his msgs dont c and read it..just dont reply,137,26,0.0072992700729927005,0,0,0,even dont get trouble convincing tel twice tel neglect msg dont read dont reply
0,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,103,17,0.019417475728155338,0,0,0,leaving qatar tonite search opportunity went fast pls add ur prayer dear rakhesh
0,Then why no one talking to me,29,7,0.034482758620689655,0,0,0,one talking
0,Thanks for looking out for me. I really appreciate.,51,9,0.0392156862745098,0,0,0,thanks looking really appreciate
1,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY Ã¥Â£10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,151,25,0.26490066225165565,15,0,0,hi customer loyalty offer new nokia mobile txtauction txt word start get ctxt tc mtmsg
0,Wish i were with you now!,25,6,0.04,0,0,0,wish
0,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,149,31,0.026845637583892617,0,0,0,haha mayb rite know well da feeling liked someone gd lor faster go find one gal group attached liao
0,Yes i will be there. Glad you made it.,38,9,0.05263157894736842,0,0,0,yes glad made
0,Do well :)all will for little time. Thing of good times ahead:,62,12,0.03225806451612903,0,0,0,well little time thing good time ahead
0,Just got up. have to be out of the room very soon. ÂÃ_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,183,40,0.01639344262295082,2,0,0,got room soon put clock back til shouted everyone get realised wahay another hour bed
0,Ok. There may be a free gym about.,34,8,0.058823529411764705,0,0,0,ok may free gym
0,Men like shorter ladies. Gaze up into his eyes.,47,9,0.0425531914893617,0,0,0,men like shorter lady gaze eye
0,Dunno he jus say go lido. Same time 930.,40,9,0.05,3,0,0,dunno jus say go lido time
0,"I promise to take good care of you, princess. I have to run now. Please send pics when you get a chance. Ttyl!",110,23,0.03636363636363636,0,0,0,promise take good care princess run please send pic get chance ttyl
1,U are subscribed to the best Mobile Content Service in the UK for Ã¥Â£3 per 10 days until you send STOP to 82324. Helpline 08706091795,134,25,0.09701492537313433,19,0,1,subscribed best mobile content service uk per day send stop helpline phone
0,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,101,21,0.019801980198019802,0,0,0,reason spoken year anyways great week best exam
0,By monday next week. Give me the full gist,42,9,0.047619047619047616,0,0,0,monday next week give full gist
1,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",102,18,0.00980392156862745,2,0,0,realize year thousand old lady running around tattoo
1,You have an important customer service announcement from PREMIER.,65,9,0.12307692307692308,0,0,0,important customer service announcement premier
0,Dont gimme that lip caveboy,27,5,0.037037037037037035,0,0,0,dont gimme lip caveboy
0,When did you get to the library,31,7,0.03225806451612903,0,0,0,get library
0,Realy sorry-i don't recognise this number and am now confused :) who r u please?! ,82,15,0.012195121951219513,0,0,0,realy sorry recognise number confused please
0,So why didnt you holla?,23,5,0.043478260869565216,0,0,0,didnt holla
0,Cant think of anyone with * spare room off * top of my head,59,14,0.01694915254237288,0,0,0,cant think anyone spare room top head
0,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",133,17,0.05263157894736842,0,0,0,faith make thing possible hope make thing work love make thing beautiful may three christmas merry christmas
0,U should have made an appointment,33,6,0.030303030303030304,0,0,0,made appointment
0,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",95,18,0.021052631578947368,0,0,0,call carlos phone vibrate acting might hear text
1,"Romantic Paris. 2 nights, 2 flights from Ã¥Â£79 Book now 4 next year. Call 08704439680Ts&Cs apply.",98,16,0.08163265306122448,16,0,0,romantic paris night flight book next year call t c apply
0,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",135,28,0.044444444444444446,0,0,0,grandma oh dear still ill felt shit morning think hungover another night leave sat
1,Urgent Ur Ã¥Â£500 guaranteed award is still unclaimed! Call 09066368327 NOW closingdate04/09/02 claimcode M39M51 Ã¥Â£1.50pmmorefrommobile2Bremoved-MobyPOBox734LS27YF,165,15,0.12727272727272726,33,0,1,urgent ur guaranteed award still unclaimed call phone closingdate claimcode pmmorefrommobile bremoved mobypobox l yf
0,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,151,32,0.026490066225165563,0,0,0,nothing jus tot would ask co ba gua went mt faber yest yest jus went already mah today going jus call lor
0,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",75,14,0.16,0,0,0,wishing family merry ma happy new year advance
1,UR awarded a City Break and could WIN a Ã¥Â£200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 Ã¥Â£1.50perWKsub,155,23,0.1870967741935484,25,0,0,ur awarded city break could win summer shopping spree every wk txt store skilgme tscs winawk age perwksub
0,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time...",103,20,0.019417475728155338,1,0,0,nt goin got somethin unless meetin dinner lor haha wonder go ti time
0,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,137,24,0.0364963503649635,0,0,0,lol know dramatic school already closed tomorrow apparently drive inch snow supposed get
0,Not getting anywhere with this damn job hunting over here!,58,10,0.017241379310344827,0,0,0,getting anywhere damn job hunting
0,Lol! U drunkard! Just doing my hair at d moment. Yeah still up 4 tonight. Wats the plan? ,89,18,0.056179775280898875,1,0,0,lol drunkard hair moment yeah still tonight wats plan
0,"idc get over here, you are not weaseling your way out of this shit twice in a row",81,18,0.0,0,0,0,idc get weaseling way shit twice row
0,I wil be there with in  &lt;#&gt;  minutes. Got any space,57,11,0.03508771929824561,0,0,0,wil lt gt minute got space
0,Thanks for picking up the trash.,32,6,0.03125,0,0,0,thanks picking trash
0,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,145,29,0.006896551724137931,0,0,0,go tell friend sure want live smoke much spend hour begging come smoke
0,"\Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx\""""",122,27,0.02459016393442623,0,0,0,hi kate lovely see tonight ill phone tomorrow got sing guy gave card xxx
0,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,143,27,0.03496503496503497,0,0,0,happy new year dear brother really miss got number decided send text wishing happiness abiola
0,That means get the door,23,5,0.043478260869565216,0,0,0,mean get door
0,"Hmmm ... I thought we said 2 hours slave, not 3 ... You are late ... How should I punish you ?",94,22,0.05319148936170213,2,0,0,hmmm thought said hour slave late punish
0,Beerage?,8,1,0.125,0,0,0,beerage
1,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,99,15,0.18181818181818182,11,0,1,important customer service announcement premier call freephone phone
0,Dont think so. It turns off like randomlly within 5min of opening,65,12,0.03076923076923077,1,0,0,dont think turn like randomlly within min opening
0,"She was supposed to be but couldn't make it, she's still in town though",71,14,0.014084507042253521,0,0,0,supposed make still town though
0,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure,117,24,0.03418803418803419,0,0,0,time fix spelling sometimes get completely diff word go figure
